food.beer.country	"Country"
food.beer.final_gravity	"Final gravity"
food.beer.first_brewed	"First brewed"
food.beer.from_region	"From region"
food.beer.ibu_scale	"IBU scale"
food.beer.original_gravity	"Original gravity"
food.beer_container.beers	"Beers"
food.beer_containment.beer	"Beer"
food.beer_containment.container_type	"Container type"
food.beer_containment.size	"Size"
food.beer_country_region.beers_from_here	"Beers from here"
food.beer_production.date	"Date"
food.beer_production.volume	"Volume"
food.beer_style.alcohol_by_volume_range	"Alcohol By Volume Range"
food.beer_style.beers	"Representative Beers"
food.beer_style.bjcp_style_category	"BJCP Style Category"
food.beer_style.final_gravity_range	"Final Gravity Range"
food.beer_style.ibu_range	"IBU Range"
food.beer_style.original_gravity_range	"Original Gravity Range"
food.beer_style.srm_range	"SRM Range"
food.beer_style_category.bjcp_id	"BJCP ID"
food.beer_style_category.styles	"Styles"
food.bottled_water.bicarbonate_content	"Bicarbonate (mg/l)"
food.bottled_water.bromine_content	"Bromine (mg/l)"
food.bottled_water.calcium_content	"Calcium (mg/l)"
food.bottled_water.chloride_content	"Chloride (mg/l)"
food.bottled_water.floride_content	"Floride (mg/l)"
food.bottled_water.lithium_content	"Lithium (mg/l)"
food.bottled_water.magnesium_content	"Magnesium (mg/l)"
food.bottled_water.nitrate_content	"Nitrate (mg/l)"
food.bottled_water.ph	"pH"
food.bottled_water.potassium_content	"Potassium (mg/l)"
food.bottled_water.silica_content	"Silica (mg/l)"
food.bottled_water.sodium_content	"Sodium (mg/l)"
food.bottled_water.source	"Source"
food.bottled_water.strontium_content	"Strontium (mg/l)"
food.bottled_water.sulphates_content	"Sulphates (mg/l)"
food.bottled_water.total_dissolved_solids	"Total dissolved solids"
food.bottled_water.water_type	"Still or sparkling?"
food.brewery_brand_of_beer.annual_production	"Annual production"
food.brewery_brand_of_beer.beers_produced	"Beers Produced"
food.candy_bar.introduced	"Introduced"
food.candy_bar.manufacturer	"Manufacturer"
food.candy_bar.sold_in	"Sold in (countries)"
food.candy_bar_manufacturer.candy_bars	"Candy Bars"
food.cheese.affineur	"Affineur"
food.cheese.aging_time	"Aging Time"
food.cheese.certification	"Certification"
food.cheese.cheesemaker	"Cheesemaker"
food.cheese.country_of_origin	"Country Of Origin"
food.cheese.farm_company	"Farm/Company"
food.cheese.pasteurized	"Pasteurized"
food.cheese.region	"Region"
food.cheese.rennet	"Rennet"
food.cheese.rind	"Rind"
food.cheese.source_of_milk	"Source Of Milk"
food.cheese.texture	"Texture"
food.cheese_certification.certification_region	"Certification region"
food.cheese_certification.certified_cheeses	"Certified Cheeses"
food.cheese_milk_source.cheeses	"Cheeses"
food.cheese_texture.cheeses	"Cheeses"
food.culinary_technique.recipes	"Recipes"
food.culinary_tool.used_in_recipes	"Used in recipes"
food.diet.followers	"Followers"
food.diet.recipes	"Recipes"
food.diet_follower.follows_diet	"Follows diet"
food.dietary_restriction.compatible_ingredients	"Compatible ingredients"
food.dietary_restriction.incompatible_ingredients	"Incompatible ingredients"
food.dish.cuisine	"Cuisine"
food.dish.ingredients	"Typical ingredients"
food.dish.recipes	"Recipes"
food.dish.type_of_dish1	"Type of dish"
food.drinking_establishment.drinking_establishment_type	"Drinking establishment type"
food.drinking_establishment.licensee	"Licensee"
food.drinking_establishment_type.establishments_of_this_type	"Establishments of this type"
food.food.energy	"Energy per 100g"
food.food.nutrients	"Nutrients per 100g"
food.food.usda_equivalent	"USDA Equivalent"
food.food.usda_id	"USDA ID"
food.ingredient.compatible_with_dietary_restrictions	"Compatible with dietary restrictions"
food.ingredient.cuisine	"Cuisine"
food.ingredient.dishes	"Typically used in dishes"
food.ingredient.incompatible_with_dietary_restrictions	"Incompatible with dietary restrictions"
food.ingredient.more_general_ingredient	"More general ingredient"
food.ingredient.more_specific_ingredient	"More specific ingredient"
food.ingredient.recipes	"Recipes"
food.licensee.drinking_establishments	"Drinking establishments"
food.licensee_tenure.drinking_establishment	"Drinking establishment"
food.licensee_tenure.from	"From"
food.licensee_tenure.licensee	"Licensee"
food.licensee_tenure.to	"To"
food.nutrient.usda_id	"USDA ID"
food.nutrition_fact.food	"Food"
food.nutrition_fact.ius	"IUs per 100g"
food.nutrition_fact.nutrient	"Nutrient"
food.nutrition_fact.quantity	"Quantity per 100g"
food.recipe.author	"Author"
food.recipe.cooking_time	"Cooking time"
food.recipe.dish	"Dish"
food.recipe.equipment	"Equipment"
food.recipe.ingredients	"Ingredients"
food.recipe.instructions	"Instructions"
food.recipe.part_of_recipe_collection	"Part of recipe collection"
food.recipe.preparation_time	"Preparation time"
food.recipe.servings	"Servings"
food.recipe.suitable_for_diets	"Suitable for diets"
food.recipe.techniques	"Techniques"
food.recipe.total_time	"Total time"
food.recipe_author.recipes	"Recipes"
food.recipe_collection.recipes	"Recipes"
food.recipe_ingredient.ingredient	"Ingredient"
food.recipe_ingredient.notes	"Notes"
food.recipe_ingredient.quantity	"Quantity"
food.recipe_ingredient.recipe	"Recipe"
food.recipe_ingredient.unit	"Unit"
food.recipe_instruction.instruction	"Instruction"
food.recipe_instruction.recipe	"Recipe"
food.recipe_instruction.step_number	"Step number"
food.tea.regions_where_grown	"Regions where grown"
food.tea.tea_type	"Type"
food.tea_type.tea	"Representative teas"
food.type_of_dish.dishes	"Dishes"
food.wine_style.grape_varieties	"Grape varieties"
food.wine_style.place_of_origin	"Place of origin"
food.wine_style.wine_types	"Wine types"
food.wine_style.wines	"Wines"
games.game.derivative_games	"Derivative games"
games.game.derived_from	"Derived from"
games.game.designer	"Designer"
games.game.expansions	"Expansions"
games.game.game_subjects	"Game subjects"
games.game.genre	"Genre"
games.game.introduced	"Introduced"
games.game.maximum_playing_time_minutes	"Maximum playing time"
games.game.minimum_age_years	"Minimum age"
games.game.number_of_players	"Number of players"
games.game.origin	"Origin"
games.game.playing_time_minutes	"Minimum playing time"
games.game.publisher	"Publisher"
games.game_designer.games_designed	"Games designed"
games.game_expansion.game	"Game"
games.game_expansion.standalone	"Standalone"
games.game_genre.boardgames	"Games"
games.game_publisher.games_published	"Games published"
games.playing_card_deck_type.card_games	"Card games"
games.playing_card_game.deck_type	"Deck type"
games.playing_card_game.number_of_cards	"Number of cards"
games.playing_card_game.play_direction	"Play direction"
games.playing_card_game_play_direction.card_games	"Card games"
geography.body_of_water.bridges	"Bridges"
geography.body_of_water.depth	"Max. depth"
geography.body_of_water.islands	"Islands"
geography.body_of_water.mean_depth	"Mean depth"
geography.body_of_water.surface_area	"Surface area"
geography.body_of_water.volume	"Volume"
geography.geographical_feature.category	"Category"
geography.geographical_feature_category.features	"Features"
geography.geographical_feature_category.subcategories	"Subcategories"
geography.geographical_feature_category.subcategory_of	"Subcategory of"
geography.glacier.glacier_type	"Glacier Type"
geography.glacier.length	"Length"
geography.glacier.status	"Status"
geography.glacier.terminus	"Terminus"
geography.glacier.thickness	"Thickness"
geography.glacier_status.glaciers_of_this_status	"Glaciers of this status"
geography.island.body_of_water	"Body Of Water"
geography.island.island_group	"Island Group"
geography.island.max_length	"Max. Length"
geography.island.max_width	"Max. Width"
geography.island_group.islands_in_group	"Islands In Group"
geography.lake.basin_countries	"Basin countries"
geography.lake.catchment_area	"Catchment area"
geography.lake.cities	"Cities"
geography.lake.inflow	"Inflow source(s)"
geography.lake.lake_type	"Lake Type"
geography.lake.length	"Max. length"
geography.lake.no_islands	"Number of islands (approx.)"
geography.lake.outflow	"Outflow location"
geography.lake.shore_length	"Shore length"
geography.lake.surface_elevation	"Surface elevation"
geography.lake.width	"Max. width"
geography.lake_type.lakes_of_this_type	"Lakes of this type"
geography.mountain.age_of_rock	"Age of rock"
geography.mountain.date_of_first_ascent	"Date of first ascent"
geography.mountain.elevation	"Elevation"
geography.mountain.first_ascenders	"First ascenders"
geography.mountain.last_eruption	"Last eruption"
geography.mountain.listings	"Listings"
geography.mountain.mountain_range	"Mountain range"
geography.mountain.mountain_type	"Mountain type"
geography.mountain.prominence	"Prominence"
geography.mountain_age.age_in_years	"Age in years (for recent mtns)"
geography.mountain_age.geologic_era	"Geologic era (for ancient mtns)"
geography.mountain_listing.mountains	"Mountains"
geography.mountain_pass.elevation	"Elevation"
geography.mountain_pass.range	"Range"
geography.mountain_pass.transversed_by	"Transversed By Road"
geography.mountain_range.mountains	"Mountains"
geography.mountain_range.passes	"Passes"
geography.mountain_type.mountains_of_this_type	"Mountains of this type"
geography.mountaineer.first_ascents	"First ascents"
geography.river.basin_area	"Basin area"
geography.river.basin_countries	"Basin countries"
geography.river.cities	"Cities"
geography.river.discharge	"Average discharge"
geography.river.length	"Length"
geography.river.mouth	"Mouth"
geography.river.mouth_elevation_in_meters	"Mouth Elevation"
geography.river.mouth_long_lat	"Mouth (long./lat./elev.)"
geography.river.origin	"Origin"
geography.river.origin_long_lat	"Origin (long./lat./elev.)"
geography.river.source_elevation	"Origin Elevation"
geography.waterfall.drop_number	"Number of drops"
geography.waterfall.flow_rate	"Average flow rate"
geography.waterfall.height	"Total height"
geography.waterfall.longest_height	"Height of longest drop"
geography.waterfall.waterfall_type	"Type"
geography.waterfall_type.waterfalls	"Waterfalls"
geology.geological_formation.formed_during_period	"Formed during period"
geology.geological_formation.type_of_rock	"Type of rock"
geology.rock_type.formations	"Formations"
geology.rock_type.parent_rock_type	"Parent rock type"
geology.rock_type.sub_types	"Sub-types"
government.australian_mp.house_id	"House ID"
government.australian_mp.senate_id	"Senate ID"
government.canadian_mp.house_id	"House ID"
government.canadian_mp.senate_id	"Senate ID"
government.election.campaigns	"Campaigns"
government.election.district	"District (if district-related)"
government.election.election_year	"Date of election"
government.election.general_election	"General election"
government.election.links_to_polls	"Links to polls"
government.election.office	"Office"
government.election.primaries	"Primaries"
government.election.winner	"Winner(s)"
government.election_campaign.candidate	"Candidate"
government.election_campaign.election	"Election"
government.election_campaign.official_website	"Official website"
government.election_campaign.party	"Party (if partisan)"
government.election_campaign.total_amount_raised	"Total amount raised"
government.election_poll.election	"Election"
government.election_poll.location	"Location"
government.election_poll.margin_of_error	"Margin of error"
government.election_poll.number_polled	"Number polled"
government.election_poll.poll_end_date	"Poll end date"
government.election_poll.poll_start_date	"Poll start date"
government.election_poll.release_date	"Release date"
government.election_poll.subject	"Subject"
government.election_poll.taken_by	"Taken by"
government.election_poll.type_of_people_polled	"Type of people polled"
government.election_poll_score.poll	"Poll"
government.election_poll_score.score	"Score"
government.election_poll_score.subject	"Subject"
government.election_with_polls.polls	"Polls"
government.electoral_college.elections	"Elections"
government.electoral_college.offices	"Offices"
government.electoral_college_elected_office.electoral_college	"Electoral college"
government.electoral_college_elected_office.from	"From"
government.electoral_college_elected_office.office	"Office"
government.electoral_college_elected_office.to	"To"
government.form_of_government.countries	"Countries"
government.general_election.contests	"Contests"
government.general_election.includes_general_elections	"Includes general election"
government.general_election.legislative_results	"Legislative results"
government.general_election.part_of_general_election	"Part of general election"
government.general_election.turnout	"Turnout"
government.government.agency	"Agencies"
government.government.government_for	"Government For"
government.government_agency.date_founded	"Date founded"
government.government_agency.government	"Government"
government.government_agency.jurisdiction	"Jurisdiction of agency's government"
government.government_agency.predecessor_agency	"Predecessor agency"
government.government_agency.provides_service	"Provides service"
government.government_agency.successor_agency	"Successor agency"
government.government_issued_permit.application_channel	"Application channel"
government.government_issued_permit.issuing_service	"Issuing service"
government.government_issued_permit.permit_type	"Permit type"
government.government_issued_permit.renewal_channel	"Renewal channel"
government.government_issued_permit.required_by_law	"Required by law"
government.government_issued_permit.valid_for	"Valid for"
government.government_office_category.officeholders	"Officeholders"
government.government_office_category.offices	"Offices"
government.government_office_or_title.category	"Category"
government.government_office_or_title.governmental_body_if_any	"Governmental body (if any)"
government.government_office_or_title.jurisdiction	"Jurisdiction"
government.government_office_or_title.office_holders	"Office Holders"
government.government_permit_type.permit	"Permit"
government.government_position_held.appointed_by	"Appointed By (if Position is Appointed)"
government.government_position_held.basic_title	"Basic title"
government.government_position_held.district_represented	"District represented (if position is district-related)"
government.government_position_held.from	"From"
government.government_position_held.governmental_body	"Governmental body (if position is part of one)"
government.government_position_held.jurisdiction_of_office	"Jurisdiction of office"
government.government_position_held.legislative_sessions	"Legislative sessions"
government.government_position_held.office_holder	"Officeholder"
government.government_position_held.office_position_or_title	"Office, position, or title"
government.government_position_held.to	"To"
government.government_service.eligible_audience	"Eligible audience"
government.government_service.government_service_channel	"Government service channel"
government.government_service.government_service_type	"Government service type"
government.government_service.issues_permit	"Issues permit"
government.government_service.operating_organization	"Operating organization"
government.government_service.providing_agency	"Providing agency"
government.government_service_audience.eligible_jurisdiction	"Eligible jurisdiction"
government.government_service_audience.service_audience_type	"Service audience type"
government.government_service_audience.service_eligible_for	"Service eligible for"
government.government_service_channel.available_language	"Available language"
government.government_service_channel.estimated_processing_time	"Estimated processing time"
government.government_service_channel.government_service	"Government service"
government.government_service_channel.mailing_address_access	"Mailing address access"
government.government_service_channel.phone_access	"Phone access"
government.government_service_channel.physical_location_access	"Physical location access"
government.government_service_channel.sms_access	"SMS access"
government.government_service_channel.website_access	"Website access"
government.government_service_duration.length	"Length"
government.government_service_duration.units	"Units"
government.government_service_type.government_service	"Government service"
government.governmental_body.body_this_is_a_component_of	"Body this is a component of"
government.governmental_body.committees	"Committees"
government.governmental_body.component_bodies	"Component bodies"
government.governmental_body.date_dissolved	"Date dissolved"
government.governmental_body.date_formed	"Date formed"
government.governmental_body.jurisdiction	"Jurisdiction"
government.governmental_body.members	"Members"
government.governmental_body.offices_positions	"Offices/Positions Within the Body"
government.governmental_body.sessions	"Sessions"
government.governmental_jurisdiction.agencies	"Agencies"
government.governmental_jurisdiction.contains_service_audience	"Contains service audience"
government.governmental_jurisdiction.governing_officials	"Governing officials"
government.governmental_jurisdiction.government	"Government"
government.governmental_jurisdiction.government_bodies	"Government bodies"
government.governmental_jurisdiction.government_positions	"Government positions"
government.governmental_jurisdiction.official_symbols	"Official symbols"
government.indirect_election.electors	"Electors"
government.legislative_committee.date_dissolved	"Date dissolved"
government.legislative_committee.date_formed	"Date formed"
government.legislative_committee.legislature	"Legislature"
government.legislative_committee.members	"Members"
government.legislative_committee.subcommittee_of	"Subcommittee of"
government.legislative_committee.subcommittees	"Subcommittees"
government.legislative_committee_membership.committee	"Committee"
government.legislative_committee_membership.end_date	"End date"
government.legislative_committee_membership.member	"Member"
government.legislative_committee_membership.session	"Session"
government.legislative_committee_membership.start_date	"Start date"
government.legislative_committee_membership.title	"Title"
government.legislative_committee_title.held_by	"Title held by"
government.legislative_election_results.legislature	"Legislature"
government.legislative_election_results.number_of_seats	"Number of seats"
government.legislative_election_results.party	"Party"
government.legislative_session.date_began	"Date began"
government.legislative_session.date_ended	"Date ended"
government.legislative_session.legislature	"Legislature"
government.legislative_session.members	"Members"
government.national_anthem.national_anthem_of	"National anthem of"
government.national_anthem_of_a_country.anthem	"Anthem"
government.national_anthem_of_a_country.country	"Country"
government.national_anthem_of_a_country.official_anthem_since	"Official anthem since"
government.national_anthem_of_a_country.official_anthem_until	"Official anthem until"
government.parliamentary_election.government_formed_by	"Government formed by"
government.parliamentary_election.resulting_head_of_government	"Resulting head of government"
government.parliamentary_election.resulting_head_of_state	"Resulting head of state"
government.political_appointer.appointees	"Appointees"
government.political_district.elections	"Elections"
government.political_district.representatives	"Representatives"
government.political_ideology.political_parties	"Political parties"
government.political_party.country	"Country"
government.political_party.ideology	"Ideology"
government.political_party.politicians_in_this_party	"Politicians in this party"
government.political_party_tenure.from	"From"
government.political_party_tenure.party	"Party"
government.political_party_tenure.politician	"Politician"
government.political_party_tenure.to	"To"
government.politician.election_campaigns	"Election campaigns"
government.politician.government_positions_held	"Government Positions Held"
government.politician.legislative_committees_served_on	"Legislative committees served on"
government.politician.party	"Party"
government.poll_respondent_category.polls	"Polls"
government.polled_area.election_polls	"Election polls"
government.polled_entity.poll_scores	"Poll scores"
government.polling_authority.polls	"Election polls"
government.primary_election.follow_on_election	"Follow-on election"
government.primary_election.party	"Party"
government.u_s_congressperson.thomas_id	"THOMAS ID"
government.us_president.presidency_number	"President number"
government.us_president.vice_president	"Vice president"
government.us_presidential_campaign.running_mate	"Running mate"
government.us_vice_president.to_president	"President"
government.us_vice_president.vice_president_number	"Vice President Number"
government.us_vice_presidential_campaign.running_mate	"Running mate"
ice_hockey.hockey_coach.current_team	"Current Team Coached"
ice_hockey.hockey_coach.first_year_with_current_team	"First Year With Current Team"
ice_hockey.hockey_conference.divisions	"Divisions"
ice_hockey.hockey_conference.league	"League"
ice_hockey.hockey_conference.teams	"Teams"
ice_hockey.hockey_division.conference	"Conference"
ice_hockey.hockey_division.teams	"Teams"
ice_hockey.hockey_player.hockey_position	"Hockey Position(s)"
ice_hockey.hockey_player.shoots	"Shoots"
ice_hockey.hockey_position.players	"Players"
ice_hockey.hockey_team.captain	"Captain"
ice_hockey.hockey_team.coach	"Coach"
ice_hockey.hockey_team.conference	"Conference"
ice_hockey.hockey_team.current_roster	"Current Roster"
ice_hockey.hockey_team.division	"Division"
ice_hockey.hockey_team.historical_roster	"Historical Roster"
imdb.topic.character_id	"Character ID"
imdb.topic.company_id	"Company ID"
imdb.topic.name_id	"Name ID"
imdb.topic.title_id	"Title ID"
influence.influence_node.influenced	"Influenced"
influence.influence_node.influenced_by	"Influenced By"
influence.influence_node.peers	"Peers"
influence.peer_relationship.peers	"Peers"
interests.collectable_item.collection_category	"Collection category"
interests.collectable_item.in_collections	"In collections"
interests.collectable_item.release_date	"Release date"
interests.collection.category	"Category"
interests.collection.collector	"Collector"
interests.collection.items	"Items"
interests.collection_activity.type_of_thing_collected	"Type of thing collected"
interests.collection_category.collectors	"Collectors"
interests.collection_category.items_in_this_category	"Items in this category"
interests.collection_category.name_of_collection_activity	"Name of collection activity"
interests.collection_category.parent_category	"Parent category"
interests.collection_category.sub_categories	"Sub-categories"
interests.collector.collections	"Collections"
interests.hobby.people_with_this_hobby	"People with this hobby"
interests.hobbyist.hobbies	"Hobbies"
interests.interest.people_with_this_interest	"People with this interest"
internet.api.protocols	"Protocols"
internet.api.site	"Site"
internet.blog.blogger	"Blogger"
internet.blog.focus	"Focus"
internet.blog.language	"Language"
internet.blog.started	"Started"
internet.blogger.blog	"Blog"
internet.localized_uri.language	"Language"
internet.localized_uri.location	"Location"
internet.localized_uri.uri	"URI"
internet.protocol.api	"API"
internet.social_network_user.facebook_id	"Facebook ID"
internet.social_network_user.linkedin_id	"LinkedIn ID"
internet.social_network_user.myspace_id	"MySpace ID"
internet.social_network_user.twitter_id	"Twitter ID"
internet.top_level_domain.domain_type	"Domain Type"
internet.top_level_domain.introduced	"Introduced"
internet.top_level_domain.registry	"Registry"
internet.top_level_domain.sponsor	"Sponsor"
internet.top_level_domain.status	"Status"
internet.top_level_domain_registry.domains	"Domains Registered"
internet.top_level_domain_sponsor.domains	"Sponsored Domains"
internet.top_level_domain_status.domains	"Domains"
internet.top_level_domain_type.domains	"Domains"
internet.website.api	"Website APIs"
internet.website.category	"Website category"
internet.website.ended	"Website ended"
internet.website.launched	"Website launched"
internet.website.owner	"Website owner"
internet.website.owner_new	"Owner new"
internet.website.parent_web_property	"Parent Website"
internet.website.status	"Website status"
internet.website.sub_web_properties	"Sub Websites"
internet.website_category.sites	"Websites of this genre"
internet.website_owner.websites_owned	"Websites Owned"
internet.website_owner.websites_owned_new	"Websites owned new"
internet.website_ownership.from	"From"
internet.website_ownership.owner	"Owner"
internet.website_ownership.to	"To"
internet.website_ownership.website	"Website"
internet.website_status.sites	"Sites"
language.conlang.conlang_type	"Conlang type"
language.conlang.created_by	"Created by"
language.conlang.date_created	"Date created"
language.conlang_purpose.languages_of_this_type	"Languages of this type"
language.human_language.countries_spoken_in	"Spoken in countries"
language.human_language.dialects	"Dialects"
language.human_language.iso_639_1_code	"ISO 639-1 Code"
language.human_language.iso_639_2_code	"ISO 639-2 Code"
language.human_language.iso_639_3_code	"ISO 639-3 Code"
language.human_language.language_family	"Language Family"
language.human_language.main_country	"Main Country"
language.human_language.region	"Region"
language.human_language.rosetta_project_code	"Rosetta Project Code"
language.human_language.writing_system	"Writing System"
language.language_creator.languages_created	"Languages created"
language.language_dialect.language	"Language"
language.language_family.geographic_distribution	"geographic distribution"
language.language_family.iso_639_5_code	"ISO 639-5 Code"
language.language_family.languages	"languages"
language.language_family.member_of_language_families	"member of language families"
language.language_family.sub_families	"sub-families"
language.language_regulator.language	"Language"
language.language_writing_system.ISO_15924_code	"ISO 15924 code"
language.language_writing_system.child_writing_systems	"child writing systems"
language.language_writing_system.iso_15924_alpha	"ISO 15924 alpha"
language.language_writing_system.iso_15924_numeric	"ISO 15924 numeric"
language.language_writing_system.languages	"languages"
language.language_writing_system.parent_writing_systems	"parent writing systems"
language.language_writing_system.type_of_writing	"type of writing"
language.language_writing_system.used_from	"used from"
language.language_writing_system.used_until	"used until"
language.language_writing_type.writing_systems	"Writing systems"
law.constitution.amendments	"Amendments"
law.constitution.constitutional_convention	"Constitutional Convention"
law.constitution.country	"Jurisdiction"
law.constitution.in_force_from	"In force from"
law.constitution.in_force_until	"In force until"
law.constitution.unratified_amendments	"Unratified Amendments"
law.constitutional_amendment.constitution	"Constitution"
law.constitutional_amendment.proposed_by	"Proposed by"
law.constitutional_amendment.proposed_on	"Proposed on"
law.constitutional_amendment.ratification_completed_on	"Ratification completed on"
law.constitutional_amendment_proposer.constitutional_amendments_proposed	"Constitutional amendments proposed"
law.constitutional_convention.constitution	"Constitution"
law.constitutional_convention.delegates	"Delegates"
law.constitutional_convention_delegate.constitutional_conventions	"Constitutional conventions"
law.court.courthouse	"Courthouse"
law.court.dissolved	"Dissolved"
law.court.founded	"Founded"
law.court.inferior_courts	"Inferior courts"
law.court.judges	"Judges"
law.court.jurisdiction	"Jurisdiction"
law.court.legal_cases	"Legal cases"
law.court.superior_courts	"Superior courts"
law.court_courthouse_relationship.court	"Court"
law.court_courthouse_relationship.courthouse	"Courthouse"
law.court_courthouse_relationship.from_date	"From date"
law.court_courthouse_relationship.to_date	"To date"
law.court_jurisdiction_area.courts	"Courts"
law.courthouse.courts_sitting_here	"Courts sitting here"
law.international_patent_category.patents	"Patents"
law.invention.date_of_invention	"Date of invention"
law.invention.inventor	"Inventor"
law.invention.patents	"Patents"
law.inventor.inventions	"Inventions"
law.inventor.us_patents	"Patents"
law.judge.cases	"Cases"
law.judge.courts	"Court or title"
law.judicial_tenure.court	"Court"
law.judicial_tenure.from_date	"From date"
law.judicial_tenure.judge	"Judge"
law.judicial_tenure.title	"Title"
law.judicial_tenure.to_date	"To date"
law.judicial_title.judges	"Judges"
law.legal_case.citations	"Citations"
law.legal_case.court	"Court"
law.legal_case.judges	"Judges"
law.legal_case.parties	"Parties"
law.legal_case.subject	"Subject"
law.legal_case_party_relationship.case	"Case"
law.legal_case_party_relationship.parties	"Parties"
law.legal_case_party_relationship.role	"Role"
law.legal_party_role.parties	"Parties"
law.legal_subject.legal_cases	"Legal cases"
law.litigant.party_to_cases	"Party to cases"
law.patent_assignee.patents_assigned	"Patents assigned"
law.patent_office.patents	"Patents"
law.us_patent.application_date	"Application Date"
law.us_patent.application_number	"Application Number"
law.us_patent.assignee	"Assignee"
law.us_patent.associated_inventions	"Associated Inventions"
law.us_patent.date_revoked	"Date revoked"
law.us_patent.international_classification	"International Classification"
law.us_patent.inventor	"Inventor"
law.us_patent.issue_date	"Issue Date"
law.us_patent.patent_number	"Patent Number"
law.us_patent.patent_office	"Patent office"
law.us_patent.us_classification_category	"US Classification"
law.us_patent.us_patent_type	"US patent type"
law.us_patent_category.patents	"Patents"
law.us_patent_type.patents	"Patents"
library.public_library.address	"Address"
library.public_library.established_in	"Established in"
library.public_library.library_system	"Library System"
library.public_library.phone_number	"Phone Number"
library.public_library_system.annual_circulation	"Annual Circulation"
library.public_library_system.annual_visits	"Annual Visits"
library.public_library_system.branches	"Branch Libraries"
library.public_library_system.catalogue_web_link	"Catalogue Web Link"
library.public_library_system.central_library	"Central Library"
library.public_library_system.collection_size	"Collection Size"
library.public_library_system.nces_code	"NCES Code (USA)"
location.adjoining_relationship.adjoins	"Adjoins"
location.administrative_division.capital	"Capital"
location.administrative_division.country	"Country"
location.administrative_division.fips_10_4_region_code	"FIPS 10-4 Region Code"
location.administrative_division.first_level_division_of	"First level division of"
location.administrative_division.fourth_level_division_of	"Fourth level division of"
location.administrative_division.iso_3166_2_code	"ISO 3166-2 Code"
location.administrative_division.second_level_division_of	"Second level division of"
location.administrative_division.third_level_division_of	"Third level division of"
location.administrative_division_capital_relationship.administrative_division	"Administrative division"
location.administrative_division_capital_relationship.capital	"Capital"
location.administrative_division_capital_relationship.capital_type	"Capital type"
location.administrative_division_capital_relationship.from	"From"
location.administrative_division_capital_relationship.to	"To"
location.ar_department.capital	"Capital"
location.ar_province.capital	"Capital"
location.australian_state.capital_city	"Capital city"
location.australian_state.governors	"Governors"
location.australian_state.premiers	"Premiers"
location.australian_suburb.postal_code	"Postal code"
location.australian_suburb.state_suburb_code	"State suburb code"
location.australian_territory.capital_city	"Capital city"
location.br_state.capital	"Capital"
location.ca_indian_reserve.aboriginal_groups	"Aboriginal group(s)"
location.ca_territory.capital	"Capital"
location.capital_category.capitals_of_administrative_divisions	"Capitals of administrative divisions"
location.capital_of_administrative_division.capital_of	"Capital of"
location.census_tract.ams_bus	"Total Count of Addresses - Business"
location.census_tract.ams_oth	"Total Count of Addresses in AMS - Other"
location.census_tract.ams_res	"Total Count of Addresses - Residential"
location.census_tract.avg_ns_bus	"Average Days Addresses No-Stat - Business"
location.census_tract.avg_ns_res	"Average Days Addresses No-Stat - Residential"
location.census_tract.avg_vac_b	"Average Days Addresses Vacant - Business"
location.census_tract.avg_vac_r	"Average Days Addresses Vacant - Residential"
location.census_tract.bus_vac	"Total Count of Vacant Addresses - Business"
location.census_tract.geoid	"GEOID"
location.census_tract.nostat_bus	"Total Count of No-Stat Addresses - Business"
location.census_tract.nostat_oth	"Total Count of No-Stat Addresses - Other"
location.census_tract.nostat_res	"Total Count of No-Stat Addresses - Residential"
location.census_tract.ns_12_24_b	"No-Stat 12 Mos. to 24 Mos. Count - Business"
location.census_tract.ns_12_24_o	"No-Stat 12 Mos. to 24 Mos. Count - Other"
location.census_tract.ns_12_24_r	"No-Stat 12 Mos. to 24 Mos. Count - Residential"
location.census_tract.ns_24_36_b	"No-Stat 24 Mos. to 36 Mos. Count - Business"
location.census_tract.ns_24_36_o	"No-Stat 24 Mos. to 36 Mos. Count - Other"
location.census_tract.ns_24_36_r	"No-Stat 24 Mos. to 36 Mos. Count - Residential"
location.census_tract.ns_36_bus	"No-Stat 36 Mos. or Longer Count - Business"
location.census_tract.ns_36_oth	"No-Stat 36 Mos. or Longer Count - Other"
location.census_tract.ns_36_res	"No-Stat 36 Mos. or Longer Count - Residential"
location.census_tract.ns_3_6_bus	"No-Stat 3 Mos. to 6 Mos. Count - Business"
location.census_tract.ns_3_6_oth	"No-Stat 3 Mos. to 6 Mos. Count - Other"
location.census_tract.ns_3_6_res	"No-Stat 3 Mos. to 6 Mos. Count - Residential"
location.census_tract.ns_3_bus	"No-Stat 3 Mos. to Less Count - Business"
location.census_tract.ns_3_oth	"No-Stat 3 Mos. to Less Count - Other"
location.census_tract.ns_3_res	"No-Stat 3 Mos. to Less Count - Residential"
location.census_tract.ns_6_12_b	"No-Stat 6 Mos. to 12 Mos. Count - Business"
location.census_tract.ns_6_12_o	"No-Stat 6 Mos. to 12 Mos. Count - Other"
location.census_tract.ns_6_12_r	"No-Stat 6 Mos. to 12 Mos. Count - Residential"
location.census_tract.oth_vac	"Total Count of Vacant Addresses - Other"
location.census_tract.pqns_is_b	"Previous Qtr No-Stat Currently In Service Count Business"
location.census_tract.pqns_is_o	"Previous Qtr No-Stat Currently In Service Count Other"
